bike,car,walk,search,age,thoughtBike,thoughtCar,thoughtWalk
17,424,59,500,49.1781,30,416,54
17,424,59,275,49.1981,27,200,48
18,424,58,259,49.2181,26,190,43
18,424,58,257,49.2381,27,186,44
18,424,58,252,49.2581,24,186,42
17,424,59,269,49.2781,23,201,45
18,424,58,243,49.2981,22,174,47
18,424,58,239,49.3181,25,173,41
18,424,58,254,49.3381,27,183,44
19,423,58,236,49.3581,26,168,42
19,423,58,242,49.3781,26,172,44
21,422,57,218,49.3981,25,145,48
